,exchange_id,ticker,name,sector,industry,country,website
507,2,VTN,Invesco  Trust for Investment Grade New York Municipals,Financial Services,Asset Management,United States,http://www.invesco.com/portal/site/us/investors/closed-end/product-detail?productId=30628
508,2,VTOL,Bristow Group Inc.,Energy,Oil & Gas Equipment & Services,United States,http://www.bristowgroup.com
509,2,VTR,"Ventas, Inc.",Real Estate,REIT—Healthcare Facilities,United States,http://www.ventasreit.com
510,2,VVI,Viad Corp,Industrials,Specialty Business Services,United States,http://www.viad.com
511,2,VVNT,"Vivint Smart Home, Inc. Class A Common Stock",Industrials,Security & Protection Services,United States,http://www.vivint.com
512,2,VVR,Invesco  Senior Income Trust,Financial Services,Asset Management,United States,http://www.invesco.com/portal/site/us/investors/closed-end/product-detail?productId=30607
513,2,VVV,Valvoline Inc.,Energy,Oil & Gas Refining & Marketing,United States,http://www.valvoline.com
2205,2,VYGG,Vy Global Growth,Financial Services,Shell Companies,Cayman Islands,http://vygg.com
514,2,VYGG.U,"Vy Global Growth Units, each consisting of one Class A Ordinary Share, and one fifth of one Warrant",Financial Services,Shell Companies,Cayman Islands,http://vygg.com
515,2,VZ,Verizon Communications,Communication Services,Telecom Services,United States,http://www.verizon.com
516,2,VZIO,VIZIO Holding Corp.,Technology,Consumer Electronics,United States,http://www.vizio.com
517,2,W,Wayfair Inc.,Consumer Cyclical,Internet Retail,United States,http://www.wayfair.com
668,2,WAB,Wabtec Inc.,Industrials,Railroads,United States,http://www.wabteccorp.com
518,2,WAL,Western Alliance Bancorporation,Financial Services,Banks—Regional,United States,http://www.westernalliancebancorporation.com
519,2,WARR,Warrior Technologies Acquisition Company,,,,
520,2,WARR.U,"Warrior Technologies Acquisition Company Units, each consisting of one share of Class A common stock",,,,
521,2,WAT,Waters Corp,Healthcare,Diagnostics & Research,United States,http://www.waters.com
522,2,WAVC,Waverley Capital Acquisition Corp. 1,,,,
2885,2,WAVC.U,"Waverley Capital Acquisition Corp. 1 Units, each consisting of one Class A Ordinary Share and one-th",,,,
671,2,WBK,Westpac Banking Corporation,Financial Services,Banks—Diversified,Australia,http://www.westpac.com.au
523,2,WBS,Webster Financial Corporation Waterbury,Financial Services,Banks—Regional,United States,http://public.websteronline.com
524,2,WBT,"Welbilt, Inc.",Industrials,Specialty Industrial Machinery,United States,http://www.welbilt.com
525,2,WBX,Wallbox N.V.,Technology,Electronic Components,Spain,http://wallbox.com
526,2,WCC,Wesco International Inc.,Industrials,Industrial Distribution,United States,http://www.wesco.com
527,2,WCN,"Waste Connections, Inc.",Industrials,Waste Management,Canada,http://www.wasteconnections.com
528,2,WD,"Walker & Dunlop, Inc.",Financial Services,Mortgage Finance,United States,http://www.walkerdunlop.com
529,2,WDH,Waterdrop Inc. American Depositary Shares (each representing the right to receive 10 Class A Ordinar,Financial Services,Insurance—Diversified,China,http://www.waterdrop-inc.com
530,2,WDI,Western Asset Diversified Income Fund,,,,
531,2,WE,WeWork Inc.,Real Estate,Real Estate Services,United States,http://www.wework.com
532,2,WEA,Western Asset Premier Bond Fund,Financial Services,Asset Management,United States,http://institutional.myleggmason.com/portal/server.pt?open=512&objID=1377&cached=true&mode=2&userID=225408&mktcd=WEA
533,2,WEAV,"Weave Communications, Inc.",Technology,Software—Application,United States,http://www.getweave.com
2904,2,WEBR,Weber Inc.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",United States,http://www.weber.com
534,2,WEC,"WEC Energy Group, Inc.",Utilities,Utilities—Regulated Electric,United States,http://www.wecenergygroup.com
535,2,WEI,"Weidai Ltd. American depositary shares, each  representing one (1) Class A ordinary share",Financial Services,Credit Services,China,http://www.weidai.com.cn
2909,2,WELL,Welltower Inc.,Real Estate,REIT—Healthcare Facilities,United States,http://www.welltower.com
536,2,WES,"Western Midstream Partners, LP",Energy,Oil & Gas Midstream,United States,http://www.westernmidstream.com
537,2,WEX,WEX Inc.,Technology,Software—Infrastructure,United States,http://www.wexinc.com
2911,2,WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common,Financial Services,Banks—Regional,South Korea,http://www.woorifg.com
2912,2,WFC,Wells Fargo & Co.,Financial Services,Banks—Diversified,United States,http://www.wellsfargo.com
538,2,WFG,West Fraser Timber Co. Ltd,Basic Materials,Lumber & Wood Production,Canada,http://www.westfraser.com
539,2,WGO,"Winnebago Industries, Inc.",Consumer Cyclical,Recreational Vehicles,United States,http://www.winnebagoind.com
540,2,WH,"Wyndham Hotels & Resorts, Inc. Common Stock",Consumer Cyclical,Lodging,United States,http://www.wyndhamhotels.com
541,2,WHD,"Cactus, Inc.",Energy,Oil & Gas Equipment & Services,United States,http://www.cactuswhd.com
542,2,WHG,"WESTWOOD HOLDINGS GROUP, INC.",Financial Services,Capital Markets,United States,http://www.westwoodgroup.com
543,2,WHR,Whirlpool Corp.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",United States,http://www.whirlpoolcorp.com
544,2,WIA,Western Asset Inflation-Linked Income Fund,Financial Services,Asset Management,United States,http://guggenheiminvestments.com/products/cef/wia
545,2,WIT,Wipro Limited,Technology,Information Technology Services,India,http://www.wipro.com
546,2,WIW,Western Asset Inflation-Linked Opportunities & Income Fund,Financial Services,Asset Management,United States,http://guggenheiminvestments.com/products/cef/wiw
547,2,WK,Workiva Inc.,Technology,Software—Application,United States,http://www.workiva.com
548,2,WLK,Westlake Chemical Corporation,Basic Materials,Specialty Chemicals,United States,http://www.westlake.com
2918,2,WLKP,WESTLAKE CHEMICAL PARTNERS LP,Basic Materials,Chemicals,United States,http://www.wlkpartners.com
549,2,WLL,Whiting Petroleum Corporation,Energy,Oil & Gas E&P,United States,http://www.whiting.com
2790,2,WM,"Waste Management, Inc.",Industrials,Waste Management,United States,http://www.wm.com
550,2,WMB,Williams Companies Inc.,Energy,Oil & Gas Midstream,United States,http://www.williams.com
551,2,WMC,WESTERN ASSET MORTGAGE CAPITAL CORPORATION,Real Estate,REIT—Mortgage,United States,http://www.westernassetmcc.com
574,2,WMK,"Weis Markets, Inc.",Consumer Defensive,Grocery Stores,United States,http://www.weismarkets.com
552,2,WMS,"ADVANCED DRAINAGE SYSTEMS, INC.",Industrials,Building Products & Equipment,United States,http://www.adspipe.com
2924,2,WMT,Walmart Inc.,Consumer Defensive,Discount Stores,United States,http://www.stock.walmart.com
553,2,WNC,Wabash National Corp.,Industrials,Farm & Heavy Construction Machinery,United States,http://www.wabashnational.com
554,2,WNS,WNS Holdings Limited,Technology,Information Technology Services,India,http://www.wns.com
556,2,WOLF,"Wolfspeed, Inc.",Technology,Semiconductors,United States,http://www.wolfspeed.com
557,2,WOR,"WORTHINGTON INDUSTRIES, INC. COMMON SHARES",Industrials,Metal Fabrication,United States,http://www.worthingtonindustries.com
558,2,WOW,"WideOpenWest, Inc. Common Stock",Communication Services,Entertainment,United States,http://www.wowway.com
688,2,WPC,W.P. Carey Inc. (REIT),Real Estate,REIT—Diversified,United States,http://www.wpcarey.com
691,2,WPCA,Warburg Pincus Capital Corporation I-A,,,,
559,2,WPCA.U,"Warburg Pincus Capital Corporation I-A Units, each consisting of one Class A ordinary share, and one",,,,
692,2,WPCB,Warburg Pincus Capital Corporation I-B,Financial Services,Shell Companies,United States,http://warburgpincuscapitalcorp.com/capital-corporation-i-b/
560,2,WPCB.U,"Warburg Pincus Capital Corporation I-B Units, each consisting of one Class A ordinary share, and one",Financial Services,Shell Companies,United States,http://warburgpincuscapitalcorp.com/capital-corporation-i-b/
2800,2,WPM,Wheaton Precious Metals Corp. Common Stock,Basic Materials,Gold,Canada,http://www.wheatonpm.com
2824,2,WPP,WPP PLC,Communication Services,Advertising Agencies,United Kingdom,http://www.wpp.com
2827,2,WQGA,World Quantum Growth Acquisition Corp.,,,,
2829,2,WQGA.U,"World Quantum Growth Acquisition Corp. Units, each consisting of one Class A ordinary share and one-",,,,
2843,2,WRAC,Williams Rowland Acquisition Corp.,,,,
2849,2,WRAC.U,"Williams Rowland Acquisition Corp. Units, each consisting of one share of common stock and one-half",,,,
2856,2,WRB,W.R. Berkley Corporation,Financial Services,Insurance—Property & Casualty,United States,http://www.berkley.com
2859,2,WRBY,Warby Parker Inc.,Healthcare,Medical Instruments & Supplies,United States,http://www.warbyparker.com
2870,2,WRE,Washington Real Estate Investment Trust,Real Estate,REIT—Office,United States,http://www.washreit.com
561,2,WRK,WestRock Company,Consumer Cyclical,Packaging & Containers,United States,http://www.westrock.com
562,2,WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,Specialty Retail,United States,http://www.williams-sonomainc.com
563,2,WSO,"Watsco, Inc.",Industrials,Industrial Distribution,United States,http://www.watsco.com
2896,2,WSO.B,"Watsco, Inc. Class B",Industrials,Industrial Distribution,United States,http://www.watsco.com
564,2,WSR,Whitestone REIT,Real Estate,REIT—Retail,United States,http://www.whitestonereit.com
565,2,WST,"West Pharmaceutical Services, Inc.",Healthcare,Medical Instruments & Supplies,United States,http://www.westpharma.com
566,2,WTI,"W&T Offshore, Inc.",Energy,Oil & Gas E&P,United States,http://www.wtoffshore.com
567,2,WTM,White Mountains Insurance Group Ltd.,Financial Services,Insurance—Property & Casualty,Bermuda,http://www.whitemountains.com
568,2,WTRG,"Essential Utilities, Inc.",Utilities,Utilities—Regulated Water,United States,http://www.essential.co
569,2,WTRU,"Essential Utilities, Inc.6.00% Tangible Equity Units",,,,
570,2,WTS,"Watts Water Technologies, Inc. Class A",Industrials,Specialty Industrial Machinery,United States,http://www.watts.com
571,2,WTTR,"Select Energy Services, Inc.",Energy,Oil & Gas Equipment & Services,United States,http://www.selectenergyservices.com
572,2,WU,The Western Union Company,Financial Services,Credit Services,United States,http://www.westernunion.com
573,2,WWE,World Wrestling Entertainment,Communication Services,Entertainment,United States,http://corporate.wwe.com
575,2,WWW,"Wolverine World Wide, Inc.",Consumer Cyclical,Footwear & Accessories,United States,http://www.wolverineworldwide.com
576,2,WY,Weyerhaeuser Company,Real Estate,REIT—Specialty,United States,http://www.weyerhaeuser.com
577,2,X,United States Steel Corporation,Basic Materials,Steel,United States,http://www.ussteel.com
578,2,XFLT,"XAI Octagon Floating Rate & Alternative Income Term Trust, Common Shares of Beneficial Interest",,,United States,http://www.xainvestments.com/funds
579,2,XHR,"Xenia Hotels & Resorts, Inc.",Real Estate,REIT—Hotel & Motel,United States,http://www.xeniareit.com
580,2,XIN,Xinyuan Real Estate Co. LTD,Real Estate,Real Estate—Development,China,http://www.xyre.com
581,2,XL,XL Fleet Corp.,Consumer Cyclical,Auto Parts,United States,http://www.xlfleet.com
582,2,XOM,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,United States,http://corporate.exxonmobil.com
419,2,XPEV,"XPeng Inc. American depositary shares, each representing two Class A ordinary shares",Consumer Cyclical,Auto Manufacturers,China,http://www.xiaopeng.com
415,2,XPO,"XPO LOGISTICS, INC.",Industrials,Integrated Freight & Logistics,United States,http://www.xpo.com
365,2,XPOA,"DPCM Capital, Inc.",Financial Services,Shell Companies,United States,http://www.dpcmcapital.com
366,2,XPOA.U,"DPCM Capital, Inc. Units, each consisting of one share of Class A common stock and one-third of one",Financial Services,Shell Companies,United States,http://www.dpcmcapital.com
367,2,XPOF,"Xponential Fitness, Inc.",Consumer Cyclical,Leisure,United States,http://www.xponential.com
369,2,XPRO,Expro Group Holdings N.V.,Energy,Oil & Gas Equipment & Services,United States,http://www.expro.com
379,2,XYF,"X Financial American Depositary Shares, each representing six Class A Ordinary Shares",Financial Services,Credit Services,China,http://www.xiaoyinggroup.com
702,2,XYL,Xylem Inc,Industrials,Specialty Industrial Machinery,United States,http://www.xylem.com
382,2,Y,Alleghany Corporation,Financial Services,Insurance—Property & Casualty,United States,http://www.alleghany.com
383,2,YAC,Yucaipa Acquisition Corporation Class A Ordinary Shares,Financial Services,Shell Companies,United States,http://www.yucaipayac.com
384,2,YAC.U,"Yucaipa Acquisition Corporation Units, each consisting of one Class A ordinary share and one-third o",Financial Services,Shell Companies,United States,http://www.yucaipayac.com
385,2,YALA,"Yalla Group Limited American Depositary Shares, each representing one Class A Ordinary Share",Technology,Software—Application,United Arab Emirates,http://www.yallatech.ae
2945,2,YELP,YELP INC.,Communication Services,Internet Content & Information,United States,http://www.yelp.com
396,2,YETI,"YETI Holdings, Inc. Common Stock",Consumer Cyclical,Leisure,United States,http://www.YETI.com
397,2,YEXT,"Yext, Inc.",Technology,Software—Infrastructure,United States,http://www.yext.com
406,2,YMM,Full Truck Alliance Co. Ltd. American Depositary Shares (each representing 20 Class A Ordinary Share,Technology,Software—Application,China,http://www.fulltruckalliance.com
412,2,YOU,"Clear Secure, Inc.",Technology,Software—Application,United States,http://www.clearme.com
413,2,YPF,YPF Sociedad Anonima,Energy,Oil & Gas Integrated,Argentina,http://www.ypf.com
417,2,YRD,Yiren Digital Ltd.,Financial Services,Credit Services,China,http://www.yirendai.com
418,2,YSG,"Yatsen Holding Limited American Depositary Shares, each representing four Class A ordinary shares",Consumer Cyclical,Specialty Retail,China,http://ir.yatsenglobal.com
424,2,YTPG,TPG Pace Beneficial II Corp.,Financial Services,Shell Companies,United States,http://www.tpg.com/tpg-pace-beneficial-finance-II
427,2,YUM,"Yum! Brands, Inc.",Consumer Cyclical,Restaurants,United States,http://www.yum.com
429,2,YUMC,"Yum China Holdings, Inc. Common Stock",Consumer Cyclical,Restaurants,China,http://www.yumchina.com
434,2,ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,Medical Devices,United States,http://www.zimmerbiomet.com
438,2,ZEN,ZENDESK INC,Technology,Software—Application,United States,http://www.zendesk.com
440,2,ZEPP,Zepp Health Corporation,Technology,Scientific & Technical Instruments,China,http://www.huami.com
441,2,ZETA,Zeta Global Holdings Corp.,Technology,Software—Application,United States,http://www.zetaglobal.com
443,2,ZEV,"Lightning eMotors, Inc.",Industrials,Farm & Heavy Construction Machinery,United States,http://lightningemotors.com
444,2,ZH,Zhihu Inc. American Depositary Shares (every two of each representing one Class A ordinary share),Communication Services,Internet Content & Information,China,http://ir.zhihu.com
446,2,ZIM,ZIM Integrated Shipping Services Ltd.,Industrials,Marine Shipping,Israel,http://www.zim.com
447,2,ZIP,"ZipRecruiter, Inc.",Industrials,Staffing & Employment Services,United States,http://www.ziprecruiter.com
2823,2,ZME,"Zhangmen Education Inc. American Depositary Shares, each representing nine (9) Class A ordinary sha",Consumer Defensive,Education & Training Services,China,http://www.zhangmen.com
457,2,ZNH,China Southern Airlines Company Limited,Industrials,Airlines,China,http://www.csair.com
